city,lat,lon,name,review_score,url,description,city_target,city_target_precipitation,date_time,city_target_temp_feels_like,city_target_wind_speed,lat_target,lon_target,city_target_weather_score,distance
Mont-Saint-Michel,48.59706233,-1.51303947,Hotel Rose,8.4,https://www.booking.com/hotel/fr/gue-de-beauvoir.en-gb.html,"Composed of thoughtfully designed independent bungalows and guestrooms in the annex house of a 19th-century building, Hotel Rose offers comfortable accommodation and a peaceful atmosphere.<br><br>The residence is set in a verdant park full of trees and flowers. Some of the accommodation opens out onto the river that leads to the famous Mont Saint Michel and offer a tranquil, relaxing living space. All of the bungalows are independently ecological and can accommodate 4 people (or 5 on request).<br><br>Enjoy a tasty breakfast, a casual drink or a relaxing moment on the manor's veranda or under the shade of the trees.<br><br>Hotel Rose also features a shared living area with a piano, free Wi-Fi access, games and plenty of reading material. Nearby you can take quiet walks or bike rides and enjoy traditional and regional cuisine in one of the local restaurants.",Mont-Saint-Michel,0.2251999999999999,2024-04-06 16:48:00,12.7384,6.5696,48.636,-1.5115,0.4288903793676883,4.33
Mont-Saint-Michel,48.55409667,-1.50062889,Hôtel Le Lithana,7.2,https://www.booking.com/hotel/fr/le-lithana.en-gb.html,"Located in the town centre of Pontorson, this hotel is just 10 km south of the famous Mont St-Michel. It offers a restaurant with a terrace and an interior courtyard. A private parking is at guests' disposal.<br><br>Guest rooms in this traditional Norman building have a simple décor and feature a balcony. Each heated guest room is equipped with a TV. Some rooms have access to a shared bathroom and some rooms have a private bathroom.<br><br>The restaurant at Le Lithana is open from Monday to Friday, and also features a bar. Breakfast including artisanal bread and pastries, is served every morning in the restaurant.<br><br>The hotel Le Lithana is 500 metres from Pontorson Train Station, shops and tourist office. It is accessible via the N176 motorway.",Mont-Saint-Michel,0.2251999999999999,2024-04-06 16:48:00,12.7384,6.5696,48.636,-1.5115,0.4288903793676883,9.14
Mont-Saint-Michel,48.5529107,-1.51148379,Best Western Hôtel Montgomery,8.6,https://www.booking.com/hotel/fr/montgomery.en-gb.html,"A 5 minutes' drive from Mont-Saint-Michel, the hotel is a 16th century old manor located in Pontorson. The Best Western Hôtel Montgomery features a garden as well as a private parking for an extra fee. Free WiFi is available throughout the property.<br><br>Rooms are decorated in a classic style and feature a bathroom with a bath or shower, and an LCD TV.<br><br>Guests can enjoy a breakfast served every morning at an extra cost. An array of restaurants can be found nearby the hotel, as well as a free public parking.<br><br>Cancale is 38 km away while Saint Malo train station is 44 km away from Best Western Hôtel Montgomery.",Mont-Saint-Michel,0.2251999999999999,2024-04-06 16:48:00,12.7384,6.5696,48.636,-1.5115,0.4288903793676883,9.24
Mont-Saint-Michel,48.59352509,-1.59637034,Vacancéole - Le Domaine du Mont - Mont St Michel,7.3,https://www.booking.com/hotel/fr/et-residence-club-mmv-le-domaine-du-mont.en-gb.html,"Located just 18 km from Mont Saint Michel in Roz-Sur-Couesnon,  Vacancéole Le Domaine du Mont offers a shaded outdoor terrace. Some of the rooms are air conditioned.<br><br>A flat-screen TV and free wired internet access are provided in all accommodations. Each room has its own bathroom with bath or shower.<br><br>A buffet breakfast is served every morning and a bakery delivery service is available. Drinks can be bought at the reception and you can have lunch or dinner in the nearby restaurants.<br><br>Vacancéole Le Domaine du Mont also has a children’s playground for younger guests. A heated indoor pool and a sauna are also featured at the residence.<br><br>Saint-Malo is 40 km from Vacancéole Le Domaine du Mont. Free WiFi access is available in the reception, while wired internet is provided in the rooms. Rennes Airport is 75 km from the property, while Pontorson Train Station is 8.6 km away.",Mont-Saint-Michel,0.2251999999999999,2024-04-06 16:48:00,12.7384,6.5696,48.636,-1.5115,0.4288903793676883,7.83
Mont-Saint-Michel,48.556622,-1.51121,"L'Etape du Mont, Family Hostel",8.7,https://www.booking.com/hotel/fr/l-39-etape-mont-saint-michel.en-gb.html,"L'Etape du Mont, Family Hostel features a garden, shared lounge, a terrace and bar in Pontorson. Among the facilities at this property are a shared kitchen and luggage storage space, along with free WiFi throughout the property. The property is non-smoking and is located 10 km from Mont Saint Michel Abbey.<br><br>A continental breakfast is available daily at the hotel.<br><br>You can play billiards and darts at L'Etape du Mont, Family Hostel, and the area is popular for cycling.<br><br>Mont Saint-Michel is 10 km from the accommodation, while Scriptorial d'Avranches, musee des manuscrits du Mont Saint-Michel is 24 km away. The nearest airport is Rennes–Saint-Jacques Airport, 84 km from L'Etape du Mont, Family Hostel.",Mont-Saint-Michel,0.2251999999999999,2024-04-06 16:48:00,12.7384,6.5696,48.636,-1.5115,0.4288903793676883,8.83
Mont-Saint-Michel,48.55250945,-1.50619984,Hotel De France,6.8,https://www.booking.com/hotel/fr/de-france-vauban.en-gb.html,"Just 100 metres from Pontorson Train Station, Hotel De France is just 10 km from the historic abbey on Mont Saint Michel. It offers guest rooms with a TV and a private bathroom.<br><br>A buffet breakfast is available in Hotel de France’s sister hotel, 30 metres away. Traditional, regional cuisine is also served there in the evenings.<br><br>With free public parking possible, guests can explore the seaside town of Granville, 48 km away. Saint-Malo is 45 km from Hotel de France.",Mont-Saint-Michel,0.2251999999999999,2024-04-06 16:48:00,12.7384,6.5696,48.636,-1.5115,0.4288903793676883,9.29
Mont-Saint-Michel,48.571549,-1.543127,ibis Pontorson Baie Du Mont Saint Michel,8.0,https://www.booking.com/hotel/fr/ibis-pontorson-baie-du-mont-saint-michel.en-gb.html,"Situated in Saint-Georges-de-Gréhaigne, 10 km from Mont Saint Michel, ibis Pontorson Baie Du Mont Saint Michel features a terrace, bar, and restaurant. This property also provides guests with free WiFi.<br><br>At the hotel, all rooms include a flat-screen TV with satellite channels and a wardrobe. The rooms come with a private bathroom with a shower and a hair dryer.<br><br>Guests at ibis Pontorson can enjoy a continental buffet breakfast, including sweet and savoury products. Gluten-free items are also available.<br><br>Cycling is among the activities that guests can enjoy near the accommodation.<br><br>Cancale is 39 km from ibis Pontorson Baie Du Mont Saint Michel, while the beaches of Saint-Malo are a 35-minute drive away. The nearest airport is Dinard Brittany Airport, 48 km from the hotel.<br><br>The hotel also has a free, secure car park, equipped with charging points for electric vehicles and Tesla superchargers.",Mont-Saint-Michel,0.2251999999999999,2024-04-06 16:48:00,12.7384,6.5696,48.636,-1.5115,0.4288903793676883,7.53
Mont-Saint-Michel,48.55240292,-1.50712252,Hôtel Ariane & SPA,7.5,https://www.booking.com/hotel/fr/ariane-pontorson.en-gb.html,"This charming hotel sits at the border of Brittany and Normandy, just a 5-minute drive from the Mont-Saint-Michel. Set in a garden, it has an outdoor terrace and spacious rooms.<br><br>Each bedroom has a contemporary design, a TV and a telephone. The private bathrooms feature a bathtub and a hairdryer. Free Wi-Fi access is available in the entire Hotel Ariane.<br><br>The hotel has a wellness area for a fee.  The sessions can be privatized.<br><br>A full buffet breakfast is provided every morning in the cosy dining room with plants and stone walls.<br><br>Shuttles between Pontorson and Saint Malo are available for a small charge and leave from in front of the hotel. Hotel Ariane is 80 km from Rennes and 47 km from Saint Malo. Private parking is possible on site, at a surcharge.",Mont-Saint-Michel,0.2251999999999999,2024-04-06 16:48:00,12.7384,6.5696,48.636,-1.5115,0.4288903793676883,9.3
Mont-Saint-Michel,48.59640422,-1.58920348,"The Originals Boutique, Hôtel Les Quatre Salines, Le Mont Saint-Michel Sud (Inter-Hotel)",7.7,https://www.booking.com/hotel/fr/lessalines.en-gb.html,"The Originals Boutique, Hôtel Les Quatre Salines, Le Mont Saint-Michel Sud is located just a 10-minute drive from Le Mont Saint Michel and a 35-minute drive from Saint Malo.<br><br>Each guest room at The Originals Boutique, Hôtel Les Quatre Salines, Le Mont Saint-Michel Sud is soundproofed and has satellite TV and a private bathroom.<br><br>The Originals Boutique, Hôtel Les Quatre Salines, Le Mont Saint-Michel Sud has a restaurant, which serves regional and traditional cuisine and seafood specialities, using fresh local produce.<br><br>The hotel provides a shuttle service between the hotel and Dol de Bretagne TGV station, Saint Malo TGV station, Dinard and Rennes Saint Jacques Airport. Free on-site parking is also available.",Mont-Saint-Michel,0.2251999999999999,2024-04-06 16:48:00,12.7384,6.5696,48.636,-1.5115,0.4288903793676883,7.21
Bayeux,49.27815769,-0.70351392,Hôtel De Brunville & Spa,8.0,https://www.booking.com/hotel/fr/hoteldebrunville.en-gb.html,"Just 400 metres from Bayeux Cathedral, this hotel offers an outdoor heated pool, a jacuzzi and a sauna which are accessible all year round. It is ideally located in the centre of Bayeux, near the Museum of the Bayeux Tapestry, and few kilometers away from the D-Day's beaches.<br><br>Rooms at the Hôtel de Brunville & Spa are comfortable and well-equipped with modern amenities.<br>A continental buffet breakfast is available every morning at Hôtel De Brunville & Spa. Fresh, regional products are served in the hotel’s restaurant and guests can enjoy drinks in the bar, or by the pool.<br><br>The Spa du Grand Luxembourg, located in an indoor 200 m² space, is the result of our quest for the very best in well-being treatments and equipment.<br><br>Come and discover our new offer, unique in Bayeux: jacuzzi, sauna, hammam, 4-season sensory shower, ice fountain, salt cave with infrared deckchairs and PHYTOMER treatments.<br>The indoor wellness area and treatments are available on reservation.<br><br>A limited number of paid parking spaces are available<br><br>Bayeux Tapestry Museum is 650 metres from Hôtel De Brunville & Spa. Bayeux Train Station is 1.3 km away.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,0.2
Bayeux,49.27603159,-0.70172489,Hotel Reine Mathilde,8.6,https://www.booking.com/hotel/fr/reine-mathilde-bayeux.en-gb.html,"Hotel Reine Mathilde is situated in the medieval district, just 300 metres from the Bayeux Tapestry Museum. It offers free Wi-Fi access and modern guest rooms with private bathrooms.<br><br>The guest rooms are decorated in warm, neutral colours. Each has a TV and a work desk. The private bathroom provides a hairdryer.<br><br>A buffet breakfast is served daily. The restaurant, Le Garde Manger, offers continuous service throughout the day. Guests can enjoy a varied selection of traditional dishes in the dining room or on the south-facing terrace.<br><br>Omaha Beach Memorial Museum is 24 km from Hotel Reine Mathilde. The American Museum is 19 km away.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,0.08
Bayeux,49.27627832,-0.69836944,Hotel Le Lion D'Or et Restaurant La Table Du Lion,8.8,https://www.booking.com/hotel/fr/le-lion-d-or-bayeux.en-gb.html,"This former 18th-century post office is now a charming hotel located in one of Bayeux’s oldest quarters. It offers 24-hour reception and is just 400 metres from the Bayeux Tapestry Museum.<br><br>Free Wi-Fi access is provided in each soundproofed room. All rooms are light and spacious and have their own bathroom with a hairdryer.<br><br>A buffet breakfast is available every morning. The hotel’s restaurant serves creative French cuisine. After dinner, guests can relax with a drink of Calvados and listen to some music by the fireplace in the lounge bar.<br><br>The staff at Le Lion D’or can help arrange local excursions through their concierge service. Massage treatments can be arranged near the property upon request.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,0.3
Bayeux,49.26974024,-0.68883955,Château de Bellefontaine - Teritoria,8.1,https://www.booking.com/hotel/fr/chateau-de-bellefontaine.en-gb.html,"Located 800 metres from central Bayeux and its cathedral, this 18th-century mansion offers guest rooms and a traditional restaurant open for dinner upon reservation. The park has a tennis court and a pond, and is planted with 200-year-old trees.<br><br>Each room is individually decorated and feature a minibar, free WiFi access and a flat-screen TV. The bathrooms include a hairdryer, free toiletries and a bath or a shower. Some rooms have a seating area.<br><br>Enjoy a buffet breakfast every morning at the Château de Bellefontaine - Teritoria. A continental breakfast can also be delivered to your room at a reduced rate. After breakfast, you can use the computer with internet access in the lounge, which also features a fireplace.<br><br>Bayeux Train Station is 1 km from the hotel and free public parking is available on site.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,1.24
Bayeux,49.27981023,-0.71067492,Hôtel Le Saint Patrice,8.2,https://www.booking.com/hotel/fr/saint-patrice.en-gb.html,"Featuring 2-star accommodation, Hôtel Le Saint Patrice is situated in Bayeux, 800 metres from Baron Gerard Museum and 1.2 km from Museum of the Bayeux Tapestry. The property is around 8.5 km from German Battery of D-Day, 11 km from D-Day Museum and 12 km from Arromanches 360. The property is non-smoking and is set 400 metres from Cathedrale Notre Dame de Bayeux.<br><br>At the hotel, every room includes a desk. Featuring a private bathroom with a shower and free toiletries, rooms at Hôtel Le Saint Patrice also provide guests with free WiFi, while certain rooms will provide you with a city view. The units in the accommodation are equipped with a flat-screen TV and a hairdryer.<br><br>Hôtel Le Saint Patrice offers a buffet or American breakfast.<br><br>Omaha Beach Memorial Museum is 20 km from the hotel, while Omaha Beach is 20 km away. The nearest airport is Caen–Carpiquet Airport, 28 km from Hôtel Le Saint Patrice.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,0.7
Bayeux,49.25424209,-0.64648747,ibis budget Bayeux,8.1,https://www.booking.com/hotel/fr/etap-bayeux.en-gb.html,"Between Caen and Cherbourg, near the exit 36 on the N13 motorway, Hotel ibis budget Bayeux is just 13 km to the D-Day landing beaches. It offers 24-hour reception and air-conditioned rooms with free Wi-Fi Internet access.<br><br>Guest rooms are soundproofed and equipped with satellite TV. All rooms are serviced by a lift and have their own bathroom with shower.<br><br>For your safety, breakfast and dinner are served in guest room. Snacks and drinks are available from the vending machines. Guests also have access to a free online newspapers and magazine service at Ibis Budget Bayeux.<br><br>Free private parking is provided on site making this hotel an ideal base for those exploring Normandy by car. The American cemetery is 30 km from the property and the Bayeux Tapestry Museum is an 8-minute drive away.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,4.76
Bayeux,49.2723256,-0.6985101,Domaine de Bayeux,9.1,https://www.booking.com/hotel/fr/domaine-de-bayeux.en-gb.html,"Located in the centre of Bayeux, the Domaine de Bayeux is set in an 18th century house featuring a tree-lined park. There are guest rooms in the main building and a further 11 air-conditioned designer bedrooms available in the extension of the orchard, each with private terrace or balcony.<br><br>Featuring a unique decor, the rooms will provide you with an LCD TV and a private bathroom with free toiletries and a hairdryer.<br><br>A local breakfast is prepared daily at this property, and is served in the bright dining room featuring a chandelier.<br><br>With free parking, this hotel is 300 metres from Museum of Bayeux Tapestry, 600 metres from Baron Gerard Museum and 900 metres from Notre Dame de Bayeux Cathedral. The property is just a 5-minute walk from Bayeux Train Station.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,0.55
Bayeux,49.27933593,-0.7070561,Le Mogador,8.0,https://www.booking.com/hotel/fr/le-mogador-bayeux.en-gb.html,"Le Mogador is set in Bayeux, 100 metres from Cathedrale Notre Dame de Bayeux and 15 km from Omaha Beach.<br><br>Each room is equipped with a desk and a flat-screen TV with international channels. All rooms have a private bathroom with a shower.<br><br>The hotel also offers bike hire. Baron Gerard Museum is 400 metres from Le Mogador, while Museum of the Bayeux Tapestry is 700 metres from the property.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,0.46
Bayeux,49.27647468,-0.70247008,La Maison de Mathilde,9.0,https://www.booking.com/hotel/fr/la-maison-de-mathilde.en-gb.html,"La Maison de Mathilde is set in Bayeux, 100 metres from Baron Gerard Museum and 200 metres from Museum of the Bayeux Tapestry. The guest house, dating back to the Middle Ages, features a sun terrace with views of the garden.<br><br>All rooms include a flat-screen TV and some rooms offer views of the Cathedral of Bayeux. A terrace or patio are featured in certain rooms. Extras include free toiletries and a hair dryer.<br><br>There is luggage storage space at the property. Guests can enjoy lunch or dinner at a restaurant located across the street from the hotel.<br><br>The guest house also offers bike hire and is 10 km from Port-en-Bessin. The Cathedral of Bayeux is 300 metres from La Maison de Mathilde, while Museum of the Battle of Normandy is 800 metres away.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,0.0
Bayeux,49.2789941,-0.708417,Hôtel d'Argouges,8.8,https://www.booking.com/hotel/fr/d-argouges.en-gb.html,"This 18th-century hotel is situated in the heart of Bayeux. It is set back from the road, ensuring guests the calmness of the countryside. Free Wi-Fi access is available for 1 device per room.<br><br>The rooms at the Hotel d'Argouges are divided between three buildings offering a soothing view of the garden or the yard. It features satellite TV and a private bathroom.<br><br>Breakfast is served in the living room which features preserved floorboards, woodwork, a fireplace and a period mirror. When the weather is fine enough, it can also be enjoyed in the hotel's lush garden.<br><br>Being mostly spared by the ravages of WWII, Bayeux has preserved its heritage and rich architecture. Guests can discover the famous Tapisserie of Queen Mathilde, Notre-Dame cathedral, Baron Gerard's museum, and the memorial of the Battle of Normandy.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,0.51
Bayeux,49.27415914,-0.70450634,Hôtel Le Bayeux,8.6,https://www.booking.com/hotel/fr/le-bayeux.en-gb.html,"Hotel Le Bayeux is located in the historic centre of Bayeux in the Lower Normandy region. It offers en suite accommodation with free Wi-Fi internet access.<br><br>Rooms at Hotel Le Bayeux are equipped with a flat-screen TV, telephone and work desk. There are also family rooms that can accommodate 4 to 5 guests.<br><br>A buffet breakfast is served daily at the hotel and vending machines are also at the disposal of guests. Additional services at Le Bayeux include a laundry service, daily international newspapers in the hotel lobby and a shuttle service for excursions and airport transfers which is available on demand.<br><br>The hotel is a 10-minute walk from Bayeux Train Station. The Bayeux Tapestry Museum is 350 metres from the hotel and Notre-Dame Cathedral is 550 metres away. Bayeux is located 10 km from the D-Day beaches.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,0.3
Bayeux,49.27842191,-0.70329666,Grand Hôtel du Luxembourg & Spa,7.8,https://www.booking.com/hotel/fr/hotelduluxembourg.en-gb.html,"This 17th-century mansion has been converted into a charming hotel with an outdoor heated pool, a jacuzzi and a sauna which are accessible all year round. It is ideally located in the centre of Bayeux, near the Museum of the Bayeux Tapestry, and few kilometers away from the D-Day's beaches.<br><br>Rooms at the Grand Hôtel du Luxembourg & Spa are comfortable and well-equipped with modern amenities.<br><br>The Spa du Grand Luxembourg, located in an indoor 200 m² space, is the result of our quest for the very best in well-being treatments and equipment.<br><br>Come and discover our new offer, unique in Bayeux: jacuzzi, sauna, hammam, 4-season sensory shower, ice fountain, salt cave with infrared deckchairs and PHYTOMER treatments.<br>The indoor wellness area and treatments are available on reservation.<br><br>A limited number of paid parking spaces are available",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,0.22
Bayeux,49.26942872,-0.70668697,Premiere Classe Bayeux,7.6,https://www.booking.com/hotel/fr/premiere-classe-bayeux.en-gb.html,"This Première Classe is just a 5-minute drive from the N13 highway on the outskirts of Bayeux.  It offers air-conditioned guest rooms with free Wi-Fi access and free private parking.<br><br>The accommodations are simply decorated and each has its own bathroom with shower. A TV with satellite and Canal+ TV channels is provided in each room. All rooms are serviced by a lift.<br><br>A simple buffet breakfast is served every morning at Première Classe Bayeux. A range of cafes and restaurants can be found in the centre of the town, a 15-minute walk from the hotel.<br><br>The Bayeux Tapestry Museum is 900 metres from the hotel. Omaha Beach, site of WWII allied forces landings, is 23 km away.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,0.84
Bayeux,49.27551886,-0.70096448,Villa Lara Hotel,9.6,https://www.booking.com/hotel/fr/villa-lara-ha-tel.en-gb.html,"Villa Lara is a small luxury boutique hotel in the historic centre of Bayeux. It faces the 11th-century cathedral is is just a 2-minute walk from the Bayeux Tapestry.<br><br>The luxury accommodation features period-style furniture, a flat-screen TV and a minibar. They have an individual colour theme using neutral tones and printed fabrics. Each has a private bathroom with a marble floor, bathrobes and slippers.<br><br>A buffet breakfast of fresh pastries and hot coffee is offered every morning in the dining room. Guests can also relax in the empire-style bar before dining in the nearby restaurants.<br><br>Private parking is free on site and Omaha Beach is 10 km from the hotel. It can be accessed from Bayeux SNCF Train Station, which is 850 metres away. Free Wi-Fi is available throughout the hotel.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,0.16
Bayeux,49.28407529,-0.68937063,Relais des 3 Pommes,6.8,https://www.booking.com/hotel/fr/le-relais-des-3-pommes.en-gb.html,"Set in Bayeux in the Normandy region, this hotel features a restaurant, bar and rooms with private bathroom. Free private parking and free WiFi access are available on site.<br><br>Each room at Le Relais des 3 Pommes has a wide window opening onto a private terrace. They all have a private entrance and feature an LCD TV and a telephone.<br><br>A buffet breakfast is served daily, children menus and organises business meals. The bar is open every day and provides you with free newspapers.<br><br>The Tapestry Museum is an 11-minute walk from the hotel and the Museum of the Normandy Landings is 9 km away. Bayeux Train Station is 2.3 km away and Caen is a 30-minute drive away.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,1.27
Bayeux,49.249366,-0.712469,Château Saint Gilles,9.6,https://www.booking.com/hotel/fr/chateau-saint-gilles.en-gb.html,"Situated in Bayeux, 4.6 km from Baron Gerard Museum, Château Saint Gilles features accommodation with a seasonal outdoor swimming pool, free private parking, a garden and a shared lounge. With free WiFi, this 4-star hotel offers room service. The hotel has a terrace and garden views, and guests can enjoy a meal at the restaurant or a drink at the bar.<br><br>The hotel will provide guests with air-conditioned rooms offering a desk, a coffee machine, a minibar, a safety deposit box, a TV and a private bathroom with a shower.<br><br>Guests at Château Saint Gilles can enjoy a buffet breakfast.<br><br>You can play table tennis at the accommodation, and bike hire is available.<br><br>Cathedrale Notre Dame de Bayeux is 4.7 km from Château Saint Gilles, while Museum of the Bayeux Tapestry is 4.8 km from the property. The nearest airport is Caen–Carpiquet, 29 km from the hotel, and the property offers a paid airport shuttle service.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,3.1
Bayeux,49.28176922,-0.71848869,Novotel Bayeux,7.7,https://www.booking.com/hotel/fr/novotel.en-gb.html,"The Novotel Bayeux is situated between Caen and Cherbourg in Normandy. It is just 1 km away from the famous Bayeux Tapestry and the historic town centre.<br><br>Guestrooms are modern and comfortable and are equipped with modern en suite facilities, Wi-Fi access and air-conditioning.<br><br>The hotel offers a restaurant, bar, car park, swimming pool and garden. Guests can use the business corner with free internet in the hall.<br><br>Up to 2 children (15 years and under) stay free when sharing with parents.<br><br>The Novotel Bayeaux is located near the beaches of the Allied landings.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,1.3
Bayeux,49.26999926,-0.70694983,Campanile Bayeux,7.6,https://www.booking.com/hotel/fr/campanile-bayeux.en-gb.html,"Located in a peaceful area just outside the centre of Bayeux, the charming Campanile Bayeux offers en suite rooms with free Wi-Fi internet access. The hotel provides free private parking.<br><br>The Campanile makes an excellent base for exploring the history of Bayeux and visiting the famous D-Day beaches.<br><br>The staff at the Campanile Bayeux are dedicated to making your stay both enjoyable and memorable.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,0.79
Bayeux,49.2766073,-0.70057154,Churchill Hotel Bayeux Centre,8.0,https://www.booking.com/hotel/fr/churchill-bayeux.en-gb.html,"Situated on a pedestrian street in the heart of the historic centre, this hotel is just 400 metres from the Bayeux Tapestry Museum. It offers 24-hour reception, an on-site bar and a gift shop with gourmet products from the region.<br><br>The guest rooms have a flat-screen TV with international channels. Each has free WiFi, air conditioning and a private bathroom.<br><br>A continental breakfast is available every morning. Guests can also sample dishes from a range of cafes and restaurants in the streets surrounding the hotel.<br><br>Staff are available to help with tours and other sight-seeing suggestions. Departure for the D-Day beach tour is just behind the hotel. Omaha Beach is 25 km away.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,0.14
Bayeux,49.29943464,-0.73136866,"Grand Hôtel ""Château de Sully"" - Piscine & Spa",8.1,https://www.booking.com/hotel/fr/chateau-de-sully.en-gb.html,"Offering a restaurant, Grand Hôtel ""Château de Sully"" - Piscine & Spa, is a 17th century property located in Bayeux, a 5-minute drive from Bayeux city centre. The property is 11 km from Omaha Beach. Guests can enjoy a spa with a sauna and hot tub for free. Massage treatments also can be requested at an extra cost.<br><br>All rooms feature a flat-screen TV, a minibar, as well as a safe and a telephone with free international calls. They all have a private bathroom with free toiletries and a hairdryer. Bathrobes and slippers are provided.<br><br>A buffet breakfast is served every morning. Guests can enjoy Chef Nicolas Fages’ cuisine in the gourmet restaurant, served for dinner from Wednesday to Sunday, and for lunch and dinner on a Sunday. Closed on Monday et Tuesday<br><br>Guests can enjoy the heated indoor pool, open all the year<br><br>Bayeux Train Station is a 12-minute drive from Grand Hôtel ""Château de Sully"" - Piscine & Spa. Free private parking is available on site.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,3.3
Bayeux,49.33578725,-0.73287821,Hôtel Restaurant le clos de l 'Ancien Pressoir,8.3,https://www.booking.com/hotel/fr/la-clos-de-l-39-ancien-pressoir.en-gb.html,"Located in Commes, 2.7 km from Crique Vauban, Hôtel Restaurant le clos de l 'Ancien Pressoir provides accommodation with a garden, free private parking, a terrace and a restaurant. Providing a bar, the property is located within 4.3 km of German Battery of D-Day. The property is non-smoking and is set 8.9 km from Cathedrale Notre Dame de Bayeux.<br><br>At the hotel, each room is fitted with a desk. With a private bathroom equipped with a shower and free toiletries, rooms at Hôtel Restaurant le clos de l 'Ancien Pressoir also offer free WiFi, while selected rooms are equipped with a sea view. Guest rooms in the accommodation are fitted with a flat-screen TV and a hairdryer.<br><br>A continental breakfast is available daily at Hôtel Restaurant le clos de l 'Ancien Pressoir.<br><br>You can play table tennis at this 3-star hotel.<br><br>Baron Gerard Museum is 9.4 km from the hotel, while D-Day Museum is 10 km away. The nearest airport is Caen–Carpiquet Airport, 36 km from Hôtel Restaurant le clos de l 'Ancien Pressoir.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,6.95
Bayeux,49.34002116,-0.62125325,Hotel De Normandie,7.5,https://www.booking.com/hotel/fr/de-normandie-arromanches.en-gb.html,"Located in the town of Arromanches-les-Bains, this hotel is situated right on the shore, with views of the sea.  Free Wi-Fi is available in the Hotel De Normandie.<br><br>Each room in Hotel De Normandie has a private bathroom, cable TV, and some offer sea views.<br><br>Guests can enjoy fresh sea food in the hotel’s sea food restaurant, which overlooks the sea.  Afterwards guests can have a drink at the bar or relax on the terrace. A buffet breakfast is served daily.<br><br>In the surrounding areas guests can than visit historical sites such as the memorial of the battle of Normandy museum, Tapestry of Bayeux, Pointe du Hoc, Omaha-Beach, the American Cemetery, and Battery de Longues-sur-Mer.",Bayeux,0.198,2024-04-06 16:48:00,12.7712,6.704400000000001,49.2765,-0.7025,0.4605885757862511,9.2
